Transacao,Usuario,Provedor,Produto,ProdutoCategoria,Canal,ValorEmConta,ValorServico,DataHora,EstrategiaPreco,Fraude
70298,4841,4,6,varejo,2,-125.0,125,2018-12-17T07:17:44Z,2,0
365,2835,5,3,netflix,3,2000.0,2000,2018-12-17T07:17:47Z,4,0
35214,2314,6,10,netflix,3,2000.0,2000,2018-12-17T07:17:51Z,2,0
60078,2360,6,3,netflix,3,5000.0,5000,2018-12-17T07:17:54Z,2,0
29074,1709,6,19,globoplay,3,11000.0,11000,2018-12-17T07:18:07Z,2,0
33753,4841,4,6,varejo,2,-40.0,40,2018-12-17T07:18:12Z,2,0
5625,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T07:18:24Z,2,0
11818,4841,4,6,varejo,2,-200.0,200,2018-12-17T07:18:36Z,2,0
34794,4841,4,6,varejo,2,-100.0,100,2018-12-17T07:19:25Z,2,0
84314,318,6,3,netflix,3,1000.0,1000,2018-12-17T07:19:56Z,2,0
49342,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:20:23Z,2,0
3900,2283,6,3,netflix,3,500.0,500,2018-12-17T07:20:45Z,2,0
15568,1709,6,19,globoplay,3,3500.0,3500,2018-12-17T07:20:48Z,2,0
46664,4841,4,6,varejo,2,-70.0,70,2018-12-17T07:21:05Z,2,0
98415,931,3,10,netflix,3,3000.0,3000,2018-12-17T07:21:07Z,1,0
122891,4841,4,6,varejo,2,-25.0,25,2018-12-17T07:21:13Z,2,0
69622,2314,6,10,netflix,3,1000.0,1000,2018-12-17T07:21:42Z,2,0
13518,4841,4,6,varejo,2,-20.0,20,2018-12-17T07:21:54Z,2,0
18249,4841,4,6,varejo,2,-60.0,60,2018-12-17T07:21:56Z,2,0
60723,2314,6,3,netflix,3,1000.0,1000,2018-12-17T07:23:27Z,2,0
1059,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:24:15Z,2,0
56612,1709,6,4,netflix,3,1000.0,1000,2018-12-17T07:25:08Z,2,0
116793,2314,6,4,netflix,3,1000.0,1000,2018-12-17T07:25:23Z,2,0
77371,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:25:26Z,2,0
89761,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:25:38Z,2,0
127563,3595,6,3,netflix,3,1000.0,1000,2018-12-17T07:26:03Z,2,0
88106,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:26:33Z,2,0
96248,2314,6,3,netflix,3,1000.0,1000,2018-12-17T07:27:18Z,2,0
8679,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:27:45Z,2,0
17249,3868,6,3,netflix,3,1000.0,1000,2018-12-17T07:27:50Z,2,0
7607,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:28:24Z,2,0
131532,2314,6,3,netflix,3,1000.0,1000,2018-12-17T07:31:06Z,2,0
110203,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:31:41Z,2,0
133754,1627,6,19,globoplay,3,900.0,900,2018-12-17T07:31:46Z,2,0
66672,4841,4,6,varejo,2,-18.0,18,2018-12-17T07:32:04Z,2,0
7652,1709,6,1,netflix,3,1000.0,1000,2018-12-17T07:36:13Z,2,0
77119,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:36:31Z,2,0
36593,3424,6,10,netflix,3,1000.0,1000,2018-12-17T07:37:17Z,2,0
86306,1709,6,11,internet,3,500.0,500,2018-12-17T07:37:23Z,2,0
9395,4841,4,6,varejo,2,-20.0,20,2018-12-17T07:37:31Z,2,0
26118,4841,4,6,varejo,2,-10.0,10,2018-12-17T07:37:53Z,2,0
62770,3424,6,3,netflix,3,1000.0,1000,2018-12-17T07:38:44Z,2,0
42986,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:39:20Z,2,0
3210,1709,6,3,netflix,3,500.0,500,2018-12-17T07:40:16Z,2,0
13891,4841,4,6,varejo,2,-25.0,25,2018-12-17T07:40:47Z,2,0
34422,3595,6,4,netflix,3,5000.0,5000,2018-12-17T07:41:09Z,2,0
62457,4841,4,6,varejo,2,-250.0,250,2018-12-17T07:41:24Z,2,0
16165,3988,6,10,netflix,3,10000.0,10000,2018-12-17T07:42:45Z,2,0
6622,4841,4,6,varejo,2,-200.0,200,2018-12-17T07:43:19Z,2,0
87691,318,6,10,netflix,3,1000.0,1000,2018-12-17T07:43:40Z,2,0
23218,4841,4,6,varejo,2,-20.0,20,2018-12-17T07:43:54Z,2,0
28005,2314,6,3,netflix,3,500.0,500,2018-12-17T07:45:11Z,2,0
60532,4841,4,6,varejo,2,-25.0,25,2018-12-17T07:45:40Z,2,0
20910,1823,3,1,netflix,3,5000.0,5000,2018-12-17T07:46:58Z,1,0
78905,4841,4,6,varejo,2,-250.0,250,2018-12-17T07:47:46Z,2,0
48470,4249,4,10,netflix,2,-2000.0,2000,2018-12-17T07:49:37Z,4,0
66476,4249,4,3,netflix,2,-5000.0,5000,2018-12-17T07:51:30Z,4,0
22752,318,6,3,netflix,3,1000.0,1000,2018-12-17T07:53:08Z,2,0
109680,3761,5,3,netflix,3,500.0,500,2018-12-17T07:53:40Z,4,0
90832,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:53:49Z,2,0
127546,4841,4,6,varejo,2,-25.0,25,2018-12-17T07:54:25Z,2,0
52245,3887,6,3,netflix,3,1300.0,1300,2018-12-17T07:54:34Z,2,0
38536,318,6,3,netflix,3,1000.0,1000,2018-12-17T07:54:50Z,2,0
127214,4249,4,3,netflix,2,-1000.0,1000,2018-12-17T07:54:58Z,4,0
46636,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:55:20Z,2,0
130024,318,6,3,netflix,3,1000.0,1000,2018-12-17T07:56:52Z,2,0
34579,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:57:19Z,2,0
104731,318,6,3,netflix,3,1000.0,1000,2018-12-17T07:57:59Z,2,0
68278,3761,5,7,globoplay,3,33000.0,33990,2018-12-17T07:58:16Z,2,0
53859,4593,5,4,netflix,3,5000.0,5000,2018-12-17T07:58:17Z,4,0
64246,4841,4,6,varejo,2,-50.0,50,2018-12-17T07:58:29Z,2,0
33003,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T07:58:41Z,2,0
112373,4841,4,6,varejo,2,-250.0,250,2018-12-17T07:58:45Z,2,0
86322,266,6,3,netflix,3,1000.0,1000,2018-12-17T07:59:35Z,2,0
88583,4841,4,6,varejo,2,-50.0,50,2018-12-17T08:00:10Z,2,0
110730,2672,3,3,netflix,3,1100.0,1100,2018-12-17T08:01:43Z,1,0
71029,4841,4,6,varejo,2,-55.0,55,2018-12-17T08:02:47Z,2,0
36187,268,1,15,varejo,3,10000.0,10000,2018-12-17T08:04:00Z,2,0
130159,318,6,3,netflix,3,3000.0,3000,2018-12-17T08:06:50Z,2,0
140350,4841,4,6,varejo,2,-150.0,150,2018-12-17T08:07:19Z,2,0
61130,3595,6,3,netflix,3,1000.0,1000,2018-12-17T08:08:10Z,2,0
44618,4841,4,6,varejo,2,-50.0,50,2018-12-17T08:08:47Z,2,0
131584,4672,5,15,varejo,3,1000.0,1000,2018-12-17T08:09:57Z,2,0
77275,2423,6,3,netflix,3,1000.0,1000,2018-12-17T08:10:03Z,2,0
92032,4293,5,3,netflix,3,1000.0,1000,2018-12-17T08:10:06Z,4,0
45809,4841,4,6,varejo,2,-30.0,30,2018-12-17T08:10:39Z,2,0
52484,4841,4,6,varejo,2,-50.0,50,2018-12-17T08:10:55Z,2,0
3073,796,5,15,varejo,3,3000.0,3000,2018-12-17T08:13:04Z,2,0
158,2314,6,10,netflix,3,1000.0,1000,2018-12-17T08:13:48Z,2,0
2138,4841,4,6,varejo,2,-20.0,20,2018-12-17T08:14:07Z,2,0
122175,10,4,3,netflix,5,-1000.0,1000,2018-12-17T08:14:44Z,4,0
139395,2163,6,10,netflix,3,1500.0,1500,2018-12-17T08:14:50Z,2,0
73123,2583,6,10,netflix,3,2000.0,2000,2018-12-17T08:15:04Z,2,0
88603,4841,4,6,varejo,2,-30.0,30,2018-12-17T08:15:07Z,2,0
106335,4841,4,6,varejo,2,-20.0,20,2018-12-17T08:15:20Z,2,0
41927,2560,6,10,netflix,3,1000.0,1000,2018-12-17T08:16:04Z,2,0
74839,4841,4,6,varejo,2,-20.0,20,2018-12-17T08:16:23Z,2,0
117127,2583,6,10,netflix,3,600.0,600,2018-12-17T08:17:15Z,2,0
119408,4672,5,15,varejo,3,1000.0,1000,2018-12-17T08:18:52Z,2,0
18265,3988,6,11,internet,3,5000.0,5000,2018-12-17T08:21:59Z,2,0
136571,4841,4,6,varejo,2,-100.0,100,2018-12-17T08:22:23Z,2,0
131394,4672,6,3,netflix,3,1000.0,1000,2018-12-17T08:23:14Z,2,0
27766,4841,4,6,varejo,2,-50.0,50,2018-12-17T08:23:46Z,2,0
104816,10,4,3,netflix,5,-1000.0,1000,2018-12-17T08:26:47Z,4,0
137179,1825,6,3,netflix,3,1000.0,1000,2018-12-17T08:26:52Z,2,0
36225,318,5,15,varejo,3,39500.0,39500,2018-12-17T08:28:21Z,2,0
97113,2090,1,15,varejo,3,1000.0,1000,2018-12-17T08:28:37Z,2,0
117202,3868,6,4,netflix,3,500.0,500,2018-12-17T08:30:58Z,2,0
92492,1447,5,3,netflix,3,1200.0,1200,2018-12-17T08:31:21Z,4,0
40896,4841,4,6,varejo,2,-25.0,25,2018-12-17T08:31:22Z,2,0
72242,4841,4,6,varejo,2,-60.0,60,2018-12-17T08:32:43Z,2,0
90674,1627,6,19,globoplay,3,3500.0,3500,2018-12-17T08:33:11Z,2,0
11782,4841,4,6,varejo,2,-70.0,70,2018-12-17T08:33:39Z,2,0
7403,318,6,10,netflix,3,1000.0,1000,2018-12-17T08:41:49Z,2,0
14927,4841,4,6,varejo,2,-20.0,20,2018-12-17T08:42:05Z,2,0
95315,3050,6,10,netflix,3,10000.0,10000,2018-12-17T08:42:42Z,2,0
139821,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T08:42:58Z,2,0
127728,2262,5,3,netflix,3,500.0,500,2018-12-17T08:44:21Z,4,0
8823,3740,6,10,netflix,3,5000.0,5000,2018-12-17T08:46:31Z,2,0
68140,1488,5,15,varejo,3,2000.0,2000,2018-12-17T08:48:15Z,2,0
752,3050,6,22,boleto,3,40000.0,43200,2018-12-17T08:48:26Z,2,0
135837,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T08:48:40Z,2,0
62165,1488,6,2,internet,3,1000.0,1000,2018-12-17T08:50:47Z,2,0
122394,3355,5,3,netflix,3,2100.0,2100,2018-12-17T08:50:49Z,4,0
80376,4841,4,6,varejo,2,-50.0,50,2018-12-17T08:51:04Z,2,0
52464,2253,5,1,netflix,3,5000.0,5000,2018-12-17T08:51:04Z,4,0
105375,2262,5,3,netflix,3,1000.0,1000,2018-12-17T08:51:05Z,4,0
39912,4841,4,6,varejo,2,-250.0,250,2018-12-17T08:51:42Z,2,0
71359,4841,4,6,varejo,2,-50.0,50,2018-12-17T08:52:10Z,2,0
45194,4841,4,6,varejo,2,-105.0,105,2018-12-17T08:52:29Z,2,0
63446,3050,6,21,boleto,3,20000.0,21800,2018-12-17T08:53:16Z,2,0
72216,3465,5,10,netflix,3,5000.0,5000,2018-12-17T08:53:34Z,4,0
62001,4841,4,6,varejo,2,-100.0,100,2018-12-17T08:53:52Z,2,0
129476,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T08:54:03Z,2,0
58274,1463,3,15,varejo,3,150000.0,150000,2018-12-17T08:54:19Z,2,0
83893,3050,6,13,boleto,3,3000.0,3690,2018-12-17T08:57:52Z,2,0
42192,3050,6,10,netflix,3,1316.0,1316,2018-12-17T08:58:50Z,2,0
88256,4841,4,6,varejo,2,-496.0,496,2018-12-17T08:58:57Z,2,0
59194,4841,4,6,varejo,2,-26.2,27,2018-12-17T08:59:04Z,2,0
115064,1175,1,7,globoplay,3,180000.0,185400,2018-12-17T09:07:28Z,2,0
24216,4360,5,4,netflix,3,5000.0,5000,2018-12-17T09:09:38Z,4,0
33387,4841,4,6,varejo,2,-250.0,250,2018-12-17T09:10:08Z,2,0
115585,1825,6,3,netflix,3,2000.0,2000,2018-12-17T09:13:54Z,2,0
101166,2865,5,1,netflix,3,5000.0,5000,2018-12-17T09:14:58Z,4,0
63644,568,5,3,netflix,3,1000.0,1000,2018-12-17T09:15:14Z,4,0
28238,4841,4,6,varejo,2,-250.0,250,2018-12-17T09:15:24Z,2,0
137935,4840,4,6,varejo,2,-1000.0,1000,2018-12-17T09:15:26Z,2,0
90095,4841,4,6,varejo,2,-50.0,50,2018-12-17T09:16:18Z,2,0
129254,1825,6,3,netflix,3,1000.0,1000,2018-12-17T09:16:29Z,2,0
8974,568,5,10,netflix,3,1000.0,1000,2018-12-17T09:18:19Z,4,0
20179,4841,4,6,varejo,2,-20.0,20,2018-12-17T09:18:42Z,2,0
95321,1175,1,7,globoplay,3,180000.0,185400,2018-12-17T09:18:54Z,2,0
7032,3185,6,10,netflix,3,1000.0,1000,2018-12-17T09:21:06Z,2,0
103776,4841,4,6,varejo,2,-20.0,20,2018-12-17T09:21:22Z,2,0
75178,3002,6,3,netflix,3,2000.0,2000,2018-12-17T09:25:04Z,2,0
106510,2200,6,10,netflix,3,5000.0,5000,2018-12-17T09:25:58Z,2,0
128039,4841,4,6,varejo,2,-100.0,100,2018-12-17T09:26:12Z,2,0
43500,10,4,21,boleto,5,-10000.0,11200,2018-12-17T09:26:41Z,2,0
131459,10,4,4,netflix,5,-7000.0,7000,2018-12-17T09:27:54Z,4,0
102935,411,1,1,netflix,3,10000.0,10000,2018-12-17T09:30:16Z,4,0
88218,1825,6,3,netflix,3,1000.0,1000,2018-12-17T09:30:39Z,2,0
124079,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T09:31:04Z,2,0
127884,4840,4,6,varejo,2,-1000.0,1000,2018-12-17T09:31:07Z,2,0
51087,10,4,3,netflix,5,-1000.0,1000,2018-12-17T09:32:55Z,4,0
92989,638,6,3,netflix,3,1000.0,1000,2018-12-17T09:33:26Z,2,0
78093,2852,6,10,netflix,3,1000.0,1000,2018-12-17T09:35:18Z,2,0
73701,1794,3,11,internet,3,2000.0,2000,2018-12-17T09:36:02Z,1,0
44986,1535,6,3,netflix,3,500.0,500,2018-12-17T09:36:46Z,2,0
66035,986,1,15,varejo,3,6000.0,6000,2018-12-17T09:36:57Z,2,0
111717,4841,4,6,varejo,2,-40.0,40,2018-12-17T09:37:01Z,2,0
10462,4841,4,6,varejo,2,-25.0,25,2018-12-17T09:37:23Z,2,0
131037,3332,6,10,netflix,3,1000.0,1000,2018-12-17T09:38:46Z,2,0
22775,796,6,1,netflix,3,1500.0,1500,2018-12-17T09:39:23Z,2,0
72013,4841,4,6,varejo,2,-75.0,75,2018-12-17T09:39:45Z,2,0
108204,4841,4,6,varejo,2,-20.0,20,2018-12-17T09:40:01Z,2,0
53748,1175,1,7,globoplay,3,180000.0,185400,2018-12-17T09:41:52Z,2,0
97526,3036,5,15,varejo,3,1000.0,1000,2018-12-17T09:43:18Z,2,0
77034,2163,5,3,netflix,3,1000.0,1000,2018-12-17T09:43:39Z,4,0
134427,4841,4,6,varejo,2,-50.0,50,2018-12-17T09:44:21Z,2,0
77172,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T09:44:44Z,2,0
23285,2132,1,21,boleto,3,15000.0,16650,2018-12-17T09:47:30Z,2,0
10357,3036,5,15,varejo,3,1000.0,1000,2018-12-17T09:48:32Z,2,0
83541,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T09:49:04Z,2,0
101829,4468,6,3,netflix,3,1000.0,1000,2018-12-17T09:50:49Z,2,0
124938,4841,4,6,varejo,2,-50.0,50,2018-12-17T09:51:23Z,2,0
100988,537,1,15,varejo,3,1500.0,1500,2018-12-17T09:52:18Z,2,0
102149,3036,5,15,varejo,3,1500.0,1500,2018-12-17T09:52:29Z,2,0
113673,4125,6,4,netflix,3,500.0,500,2018-12-17T09:53:49Z,2,0
38800,4841,4,6,varejo,2,-25.0,25,2018-12-17T09:54:05Z,2,0
103872,318,6,4,netflix,3,500.0,500,2018-12-17T09:55:07Z,2,0
17150,4841,4,6,varejo,2,-25.0,25,2018-12-17T09:55:24Z,2,0
110075,3036,5,15,varejo,3,500.0,500,2018-12-17T10:04:20Z,2,0
132374,1709,6,19,globoplay,3,3500.0,3500,2018-12-17T10:04:24Z,2,0
39696,4841,4,6,varejo,2,-70.0,70,2018-12-17T10:04:47Z,2,0
118236,4468,6,10,netflix,3,1000.0,1000,2018-12-17T10:05:25Z,2,0
58282,4841,4,6,varejo,2,-20.0,20,2018-12-17T10:05:39Z,2,0
28698,1175,1,15,varejo,3,3500.0,3500,2018-12-17T10:09:22Z,2,0
3037,1914,5,10,netflix,3,1000.0,1000,2018-12-17T10:11:58Z,4,0
135121,4841,4,6,varejo,2,-20.0,20,2018-12-17T10:12:20Z,2,0
110988,4608,6,10,netflix,3,1000.0,1000,2018-12-17T10:12:35Z,2,0
101963,4841,4,6,varejo,2,-20.0,20,2018-12-17T10:14:13Z,2,0
8091,276,1,15,varejo,3,100000.0,100000,2018-12-17T10:14:30Z,2,0
90471,4437,5,1,netflix,3,5000.0,5000,2018-12-17T10:17:34Z,4,0
79128,4841,4,6,varejo,2,-250.0,250,2018-12-17T10:17:58Z,2,0
16992,3570,6,3,netflix,3,1500.0,1500,2018-12-17T10:19:33Z,2,0
76074,1189,3,15,varejo,3,5000.0,5000,2018-12-17T10:19:36Z,2,0
59987,4726,6,10,netflix,3,1300.0,1300,2018-12-17T10:19:50Z,2,0
66518,4726,6,10,netflix,3,1300.0,1300,2018-12-17T10:19:51Z,2,0
55929,1189,6,1,netflix,3,5000.0,5000,2018-12-17T10:21:12Z,2,0
16727,4841,4,6,varejo,2,-250.0,250,2018-12-17T10:21:31Z,2,0
135222,3335,6,10,netflix,3,1000.0,1000,2018-12-17T10:23:46Z,2,0
100218,4841,4,6,varejo,2,-8.0,8,2018-12-17T10:24:02Z,2,0
102462,1060,6,3,netflix,3,5000.0,5000,2018-12-17T10:28:05Z,2,0
94540,4841,4,6,varejo,2,-250.0,250,2018-12-17T10:28:40Z,2,0
45698,2200,6,3,netflix,3,1100.0,1100,2018-12-17T10:30:54Z,2,0
9796,4841,4,6,varejo,2,-55.0,55,2018-12-17T10:31:30Z,2,0
12021,3570,6,10,netflix,3,10000.0,10000,2018-12-17T10:32:36Z,2,0
123922,1060,5,3,netflix,3,25000.0,25000,2018-12-17T10:32:54Z,4,0
81266,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T10:33:36Z,2,0
45862,2181,6,3,netflix,3,2000.0,2000,2018-12-17T10:35:39Z,2,0
72787,4841,4,6,varejo,2,-100.0,100,2018-12-17T10:36:15Z,2,0
39406,2979,5,15,varejo,3,5000.0,5000,2018-12-17T10:47:41Z,2,0
66215,10,4,11,internet,5,-5000.0,5000,2018-12-17T10:48:33Z,4,0
124435,3206,6,1,netflix,3,1500.0,1500,2018-12-17T10:54:55Z,2,0
22786,1535,6,10,netflix,3,500.0,500,2018-12-17T10:55:06Z,2,0
123878,4841,4,6,varejo,2,-75.0,75,2018-12-17T10:55:16Z,2,0
77529,4841,4,6,varejo,2,-10.0,10,2018-12-17T10:55:23Z,2,0
58085,3595,6,3,netflix,3,500.0,500,2018-12-17T11:01:06Z,2,0
67508,3750,6,3,netflix,3,5000.0,5000,2018-12-17T11:01:21Z,2,0
70507,4841,4,6,varejo,2,-25.0,25,2018-12-17T11:01:45Z,2,0
120342,3868,5,15,varejo,3,4000.0,4000,2018-12-17T11:04:44Z,2,0
54343,3868,5,15,varejo,3,3500.0,3500,2018-12-17T11:06:04Z,2,0
8051,3868,6,14,varejo,3,1050.0,1050,2018-12-17T11:09:05Z,2,0
93258,630,6,3,netflix,3,1000.0,1000,2018-12-17T11:09:17Z,2,0
99261,4841,4,6,varejo,2,-50.0,50,2018-12-17T11:09:49Z,2,0
18210,1089,1,3,netflix,3,500.0,500,2018-12-17T11:11:28Z,4,0
39578,3868,6,14,varejo,3,2100.0,2100,2018-12-17T11:11:42Z,2,0
33632,986,6,10,netflix,3,1500.0,1500,2018-12-17T11:11:52Z,2,0
34224,4841,4,6,varejo,2,-30.0,30,2018-12-17T11:12:05Z,2,0
71377,986,6,3,netflix,3,1500.0,1500,2018-12-17T11:13:02Z,2,0
1447,4841,4,6,varejo,2,-75.0,75,2018-12-17T11:13:33Z,2,0
45204,630,6,3,netflix,3,1000.0,1000,2018-12-17T11:13:46Z,2,0
138934,4841,4,6,varejo,2,-50.0,50,2018-12-17T11:14:16Z,2,0
134728,3868,6,14,varejo,3,505.0,505,2018-12-17T11:15:13Z,2,0
27227,4482,6,4,netflix,3,1000.0,1000,2018-12-17T11:18:31Z,2,0
109861,4841,4,6,varejo,2,-50.0,50,2018-12-17T11:18:50Z,2,0
104605,1709,6,19,globoplay,3,11000.0,11000,2018-12-17T11:19:43Z,2,0
44601,4841,4,6,varejo,2,-220.0,220,2018-12-17T11:19:59Z,2,0
121847,537,6,11,internet,3,1000.0,1000,2018-12-17T11:25:38Z,2,0
22353,4841,4,6,varejo,2,-20.0,20,2018-12-17T11:26:13Z,2,0
38244,318,6,1,netflix,3,1000.0,1000,2018-12-17T11:29:36Z,2,0
25169,4841,4,6,varejo,2,-50.0,50,2018-12-17T11:29:52Z,2,0
57749,3933,6,10,netflix,3,2000.0,2000,2018-12-17T11:35:18Z,2,0
75692,2821,5,3,netflix,3,1000.0,1000,2018-12-17T11:37:41Z,4,0
91576,4841,4,6,varejo,2,-50.0,50,2018-12-17T11:38:20Z,2,0
73498,4460,6,10,netflix,3,2700.0,2700,2018-12-17T11:41:42Z,2,0
70372,4841,4,6,varejo,2,-54.0,54,2018-12-17T11:41:58Z,2,0
48717,10,4,4,netflix,5,-7000.0,7000,2018-12-17T11:45:27Z,4,0
105809,4421,1,15,varejo,3,100000.0,100000,2018-12-17T11:45:46Z,2,0
4547,231,6,4,netflix,3,2000.0,2000,2018-12-17T11:48:00Z,2,0
131156,3809,6,3,netflix,3,2000.0,2000,2018-12-17T11:48:23Z,2,0
56454,3809,6,14,varejo,3,1055.0,1055,2018-12-17T11:49:41Z,2,0
43115,3809,6,14,varejo,3,1060.0,1060,2018-12-17T11:51:11Z,2,0
64265,3809,6,10,netflix,3,965.0,965,2018-12-17T11:52:54Z,2,0
53495,2253,1,11,internet,3,500.0,500,2018-12-17T11:53:42Z,4,0
137689,4841,4,6,varejo,2,-10.0,10,2018-12-17T11:54:28Z,2,0
15453,2253,1,11,internet,3,1000.0,1000,2018-12-17T11:56:19Z,4,0
29637,2673,5,3,netflix,3,3500.0,3500,2018-12-17T11:57:24Z,4,0
110984,4841,4,6,varejo,2,-175.0,175,2018-12-17T11:58:31Z,2,0
16846,266,6,3,netflix,3,1500.0,1500,2018-12-17T11:59:35Z,2,0
48620,4841,4,6,varejo,2,-75.0,75,2018-12-17T12:00:06Z,2,0
30934,2253,1,11,internet,3,1000.0,1000,2018-12-17T12:00:52Z,4,0
126852,4841,4,6,varejo,2,-20.0,20,2018-12-17T12:01:40Z,2,0
131405,4249,4,3,netflix,2,-500.0,500,2018-12-17T12:04:29Z,4,0
54260,2253,1,11,internet,3,1000.0,1000,2018-12-17T12:04:48Z,4,0
51802,2604,3,4,netflix,3,10000.0,10000,2018-12-17T12:05:31Z,1,0
105575,4841,4,6,varejo,2,-20.0,20,2018-12-17T12:05:54Z,2,0
32976,4841,4,6,varejo,2,-5000.0,5000,2018-12-17T12:06:21Z,2,0
121046,2181,6,10,netflix,3,2000.0,2000,2018-12-17T12:07:03Z,2,0
115776,4841,4,6,varejo,2,-40.0,40,2018-12-17T12:07:22Z,2,0
45850,3291,5,3,netflix,3,1500.0,1500,2018-12-17T12:10:31Z,4,0
4773,4841,4,6,varejo,2,-75.0,75,2018-12-17T12:11:05Z,2,0
18134,4249,4,10,netflix,2,-600.0,600,2018-12-17T12:12:26Z,4,0
32710,2479,5,2,internet,3,2500.0,2500,2018-12-17T12:24:41Z,4,0
41228,4841,4,6,varejo,2,-125.0,125,2018-12-17T12:25:13Z,2,0
83286,4840,4,6,varejo,2,-1000.0,1000,2018-12-17T12:25:16Z,2,0
44273,3809,6,3,netflix,3,1000.0,1000,2018-12-17T12:30:30Z,2,0
19322,809,1,15,varejo,3,3000.0,3000,2018-12-17T12:31:47Z,2,0
58283,3523,6,10,netflix,3,5000.0,5000,2018-12-17T12:36:29Z,2,0
133789,2928,6,3,netflix,3,500.0,500,2018-12-17T12:36:49Z,2,0
72585,4841,4,6,varejo,2,-25.0,25,2018-12-17T12:37:18Z,2,0
117622,3443,6,10,netflix,3,2000.0,2000,2018-12-17T12:42:24Z,2,0
97640,2682,6,3,netflix,3,1000.0,1000,2018-12-17T12:57:44Z,2,0
83380,4841,4,6,varejo,2,-50.0,50,2018-12-17T12:58:17Z,2,0
68049,2525,6,3,netflix,3,5000.0,5000,2018-12-17T13:00:38Z,2,0
74991,2016,6,3,netflix,3,3000.0,3000,2018-12-17T13:01:12Z,2,0
31569,3794,5,15,varejo,3,5000.0,5000,2018-12-17T13:03:16Z,2,0
103885,1592,3,4,netflix,3,5000.0,5000,2018-12-17T13:04:12Z,1,0
93335,1592,3,4,netflix,3,5000.0,5000,2018-12-17T13:05:29Z,1,0
58682,2139,5,15,varejo,3,1000.0,1000,2018-12-17T13:06:16Z,2,0
13254,2139,6,3,netflix,3,1000.0,1000,2018-12-17T13:07:28Z,2,0
53819,4841,4,6,varejo,2,-50.0,50,2018-12-17T13:07:58Z,2,0
33148,3206,6,1,netflix,3,1000.0,1000,2018-12-17T13:10:01Z,2,0
106329,4841,4,6,varejo,2,-50.0,50,2018-12-17T13:10:21Z,2,0
57357,3794,6,4,netflix,3,2000.0,2000,2018-12-17T13:11:05Z,2,0
61943,4841,4,6,varejo,2,-100.0,100,2018-12-17T13:11:29Z,2,0
68670,1592,3,4,netflix,3,3000.0,3000,2018-12-17T13:14:19Z,1,0
77832,4841,4,6,varejo,2,-150.0,150,2018-12-17T13:15:13Z,2,0
45016,4840,4,6,varejo,2,-1000.0,1000,2018-12-17T13:15:15Z,2,0
72757,478,1,15,varejo,3,2000.0,2000,2018-12-17T13:19:03Z,2,0
104761,266,6,3,netflix,3,1200.0,1200,2018-12-17T13:19:59Z,2,0
132615,4841,4,6,varejo,2,-60.0,60,2018-12-17T13:20:35Z,2,0
16935,478,6,1,netflix,3,1000.0,1000,2018-12-17T13:20:46Z,2,0
67233,4841,4,6,varejo,2,-50.0,50,2018-12-17T13:21:05Z,2,0
89825,266,6,4,netflix,3,500.0,500,2018-12-17T13:21:26Z,2,0
102431,4841,4,6,varejo,2,-25.0,25,2018-12-17T13:21:48Z,2,0
66273,10,4,3,netflix,5,-1000.0,1000,2018-12-17T13:22:56Z,4,0
115576,266,6,3,netflix,3,1500.0,1500,2018-12-17T13:23:51Z,2,0
74021,4841,4,6,varejo,2,-40.0,40,2018-12-17T13:24:24Z,2,0
138942,2383,5,15,varejo,3,100000.0,100000,2018-12-17T13:28:34Z,2,0
135368,2850,6,5,transporte,3,46000.0,46000,2018-12-17T13:29:20Z,2,0
47889,2850,1,10,netflix,3,900.0,900,2018-12-17T13:30:37Z,4,0
129184,4841,4,6,varejo,2,-18.0,18,2018-12-17T13:31:13Z,2,0
59737,2132,6,21,boleto,3,5000.0,5750,2018-12-17T13:34:08Z,2,0
24249,744,6,10,netflix,3,540.0,540,2018-12-17T13:37:37Z,2,0
59451,630,6,3,netflix,3,1100.0,1100,2018-12-17T13:37:45Z,2,0
89203,4841,4,6,varejo,2,-7.0,7,2018-12-17T13:37:58Z,2,0
40948,4841,4,6,varejo,2,-55.0,55,2018-12-17T13:38:22Z,2,0
